adminName|resourceName
Administrator-582|Employee-1457374
Administrator-465|Employee-1117780
Administrator-830|Employee-653341
Administrator-824|Employee-901977
Administrator-647|Employee-1080284
Administrator-429|Employee-1229907
Administrator-740|Employee-1081101
Administrator-418|Employee-1084418
Administrator-583|Employee-1411142
Administrator-203|Employee-920071
Administrator-298|Employee-1442883
Administrator-937|Employee-1461631
Administrator-440|Employee-1388903
Administrator-82|Employee-689326
Administrator-87|Employee-622429
Administrator-188|Employee-564105
Administrator-83|Employee-843687
Administrator-916|Employee-932055
Administrator-777|Employee-1465915
Administrator-617|Employee-1136472
Administrator-908|Employee-1386173
Administrator-658|Employee-1462778
Administrator-183|Employee-979691
Administrator-276|Employee-1478107
Administrator-76|Employee-539050
Administrator-699|Employee-1073924
Administrator-203|Employee-1285510
Administrator-352|Employee-1365605
Administrator-853|Employee-1080163
Administrator-15|Employee-593406
Administrator-620|Employee-911837
Administrator-313|Employee-1127853
Administrator-634|Employee-1033772
Administrator-388|Employee-1117140
Administrator-128|Employee-1289417
Administrator-251|Employee-1497139
Administrator-78|Employee-996560
Administrator-218|Employee-1382925
Administrator-301|Employee-605470
Administrator-709|Employee-1172716
Administrator-748|Employee-1105420
Administrator-622|Employee-1282464
Administrator-381|Employee-1313674
Administrator-941|Employee-749142
Administrator-234|Employee-586824
Administrator-51|Employee-907934
Administrator-852|Employee-1502314
Administrator-58|Employee-738235
Administrator-329|Employee-1482239
Administrator-620|Employee-1005386
Administrator-198|Employee-729200
Administrator-271|Employee-1074162
Administrator-827|Employee-890873
Administrator-707|Employee-713477
Administrator-963|Employee-951049
Administrator-388|Employee-1133009
Administrator-147|Employee-1292736
Administrator-618|Employee-1075392
Administrator-3|Employee-1308244
Administrator-843|Employee-1247933
Administrator-86|Employee-786094
Administrator-699|Employee-1075925
Administrator-439|Employee-535029
Administrator-855|Employee-690396
Administrator-275|Employee-597048
Administrator-56|Employee-1235759
Administrator-174|Employee-1199396
Administrator-838|Employee-584951
Administrator-511|Employee-877634
Administrator-194|Employee-695993
Administrator-201|Employee-1465408
Administrator-7|Employee-1112479
Administrator-324|Employee-1365496
Administrator-836|Employee-1027542
Administrator-368|Employee-1187356
Administrator-940|Employee-1187885
Administrator-379|Employee-567593
Administrator-349|Employee-1492333
Administrator-594|Employee-1397559
Administrator-88|Employee-919193
Administrator-238|Employee-908087
Administrator-252|Employee-655056
Administrator-970|Employee-1102208
Administrator-612|Employee-620611
Administrator-716|Employee-1005870
Administrator-548|Employee-1426464
Administrator-276|Employee-1064233
Administrator-903|Employee-687507
Administrator-585|Employee-647863
Administrator-589|Employee-1250160
Administrator-549|Employee-1213301
Administrator-433|Employee-897884
Administrator-188|Employee-1415017
Administrator-581|Employee-1371880
Administrator-188|Employee-533962
Administrator-568|Employee-1250227
Administrator-691|Employee-605860
Administrator-587|Employee-613750
Administrator-413|Employee-1006462
Administrator-529|Employee-1047984
Administrator-625|Employee-880405
Administrator-370|Employee-967059
Administrator-753|Employee-1414230
Administrator-691|Employee-1200523
Administrator-872|Employee-871615
Administrator-45|Employee-961956
Administrator-655|Employee-963074
Administrator-296|Employee-1372728
Administrator-735|Employee-738722
Administrator-52|Employee-930551
Administrator-162|Employee-1426801
Administrator-202|Employee-534377
Administrator-290|Employee-900617
Administrator-224|Employee-603021
Administrator-658|Employee-1434943
Administrator-344|Employee-617371
Administrator-712|Employee-1229241
Administrator-106|Employee-1494043
Administrator-670|Employee-1115175
Administrator-510|Employee-1404571
Administrator-690|Employee-718553
Administrator-991|Employee-627134
Administrator-941|Employee-1087352
Administrator-240|Employee-1252601
Administrator-921|Employee-1392735
Administrator-695|Employee-909054
Administrator-917|Employee-741027
Administrator-975|Employee-1052914
Administrator-196|Employee-1297065
Administrator-155|Employee-888835
Administrator-416|Employee-629245
Administrator-194|Employee-1296316
Administrator-883|Employee-588187
Administrator-447|Employee-1169455
Administrator-135|Employee-711718
Administrator-162|Employee-1081892
Administrator-135|Employee-1002065
Administrator-980|Employee-1479682
Administrator-78|Employee-1077655
Administrator-5|Employee-679904
Administrator-813|Employee-899281
Administrator-704|Employee-1428752
Administrator-112|Employee-882550
Administrator-177|Employee-1117710
Administrator-78|Employee-1088790
Administrator-589|Employee-798302
Administrator-929|Employee-876709
Administrator-113|Employee-1292118
Administrator-690|Employee-1016682
Administrator-824|Employee-1087796
Administrator-899|Employee-1070006
Administrator-647|Employee-1447256
Administrator-502|Employee-1337912
Administrator-70|Employee-1465041
Administrator-116|Employee-1503833
Administrator-901|Employee-534406
Administrator-398|Employee-1272149
Administrator-877|Employee-861729
Administrator-652|Employee-706356
Administrator-788|Employee-1363278
Administrator-451|Employee-613532
Administrator-782|Employee-884896
Administrator-413|Employee-552561
Administrator-853|Employee-996608
Administrator-269|Employee-1064783
Administrator-424|Employee-1371966
Administrator-226|Employee-878279
Administrator-827|Employee-988173
Administrator-759|Employee-1423939
Administrator-486|Employee-691198
Administrator-227|Employee-1385529
Administrator-374|Employee-811000
Administrator-370|Employee-699891
Administrator-156|Employee-1389836
Administrator-508|Employee-795521
Administrator-116|Employee-1066469
Administrator-203|Employee-1363137
Administrator-910|Employee-934741
Administrator-294|Employee-708122
Administrator-825|Employee-903066
Administrator-310|Employee-1405153
Administrator-276|Employee-845225
Administrator-819|Employee-1505485
Administrator-340|Employee-1188086
Administrator-827|Employee-882616
Administrator-709|Employee-1037178
Administrator-857|Employee-662261
