name|interests:LString
User-235591|Topic-23,Topic-100
User-861873|Topic-18
User-398679|Topic-62,Topic-67
User-851822|Topic-51,Topic-100
User-229045|Topic-40
User-601684|Topic-37,Topic-24
User-855327|Topic-19,Topic-22
User-104182|Topic-90,Topic-22
User-458704|Topic-20,Topic-22,Topic-7
User-263786|Topic-74
User-922893|Topic-42,Topic-6
User-459699|Topic-61,Topic-48
User-640494|Topic-98
User-699973|Topic-28
User-176326|Topic-93,Topic-37
User-779913|Topic-100,Topic-69,Topic-53}
User-497514|Topic-49
User-333862|Topic-62,Topic-21
User-553034|Topic-49,Topic-57,Topic-75
User-247376|Topic-16,Topic-73
User-874222|Topic-37,Topic-50
User-323811|Topic-7
User-824818|Topic-78,Topic-10
User-519724|Topic-22,Topic-74,Topic-44
User-542419|Topic-10,Topic-36
User-327316|Topic-17
User-89874|Topic-60,Topic-76,Topic-7
User-784252|Topic-62,Topic-4
User-783688|Topic-98,Topic-6
User-478594|Topic-91,Topic-15
User-307401|Topic-72
User-477620|Topic-47
User-614054|Topic-17,Topic-80
User-308396|Topic-47
User-592312|Topic-46,Topic-3
User-934678|Topic-84,Topic-7
User-217431|Topic-72,Topic-56
User-843713|Topic-88,Topic-18
User-847218|Topic-34
User-999060|Topic-9
User-757248|Topic-20,Topic-22
User-914784|Topic-85,Topic-68,Topic-72
User-609690|Topic-36,Topic-56
User-828298|Topic-99,Topic-69,Topic-79
User-904733|Topic-87,Topic-44
User-818247|Topic-42,Topic-41,Topic-92
User-280399|Topic-60
User-988466|Topic-43,Topic-27,Topic-15
User-816709|Topic-71,Topic-64,Topic-2
User-399435|Topic-80,Topic-86
User-294955|Topic-98,Topic-71,Topic-52
User-350475|Topic-59,Topic-89
User-726739|Topic-59
User-22754|Topic-13,Topic-50
User-340424|Topic-87,Topic-30
User-5653|Topic-65
User-581693|Topic-84,Topic-15,Topic-95
User-410500|Topic-26,Topic-61,Topic-36
User-411495|Topic-4,Topic-37,Topic-54
User-837163|Topic-29,Topic-92,Topic-90
User-494233|Topic-76,Topic-54,Topic-13
User-368926|Topic-3
User-268515|Topic-85
User-86593|Topic-56,Topic-51
User-860326|Topic-41,Topic-36
User-645223|Topic-44,Topic-1,Topic-73
User-519916|Topic-76,Topic-69,Topic-56
User-439997|Topic-81,Topic-68,Topic-14
User-555253|Topic-12
User-554689|Topic-15,Topic-57,Topic-17
User-249595|Topic-15,Topic-49,Topic-19
User-430390|Topic-44
User-594042|Topic-34,Topic-24,Topic-57
User-784912|Topic-36,Topic-74,Topic-80
User-592504|Topic-46
User-287410|Topic-63,Topic-53
User-614714|Topic-94,Topic-14,Topic-8
User-309620|Topic-81,Topic-13
User-332315|Topic-41,Topic-25
User-935902|Topic-21,Topic-48
User-197440|Topic-86,Topic-66,Topic-17
User-196876|Topic-76
User-855983|Topic-16,Topic-19
User-491919|Topic-32
User-573584|Topic-17,Topic-76
User-268490|Topic-80
User-242345|Topic-93
User-195902|Topic-2
User-949848|Topic-42,Topic-74,Topic-29
User-653524|Topic-35
User-256901|Topic-56
User-281155|Topic-68,Topic-71,Topic-62
User-257896|Topic-14,Topic-6
User-477068|Topic-80
User-999741|Topic-25,Topic-99,Topic-34
User-166931|Topic-8,Topic-33,Topic-14
User-303365|Topic-81,Topic-51
User-68433|Topic-28,Topic-30
User-728469|Topic-47
User-796718|Topic-11,Topic-18
User-327972|Topic-26,Topic-13
User-547144|Topic-68
User-868332|Topic-53
User-317921|Topic-89,Topic-11
User-340616|Topic-81,Topic-92
User-536529|Topic-8,Topic-61
User-260697|Topic-33,Topic-81,Topic-61
User-57839|Topic-49
User-913237|Topic-39,Topic-74,Topic-90
User-457174|Topic-71,Topic-33
User-778362|Topic-62,Topic-36
User-777798|Topic-1,Topic-29,Topic-92
User-767747|Topic-64,Topic-77,Topic-24
User-823267|Topic-10,Topic-50,Topic-68
User-518173|Topic-1,Topic-41
User-139927|Topic-7,Topic-98,Topic-60
User-130320|Topic-39,Topic-40,Topic-15
User-837823|Topic-5,Topic-1
User-862077|Topic-60
User-76734|Topic-60,Topic-2
User-178737|Topic-33,Topic-94
User-293429|Topic-71,Topic-36
User-770548|Topic-70,Topic-48
User-747853|Topic-66,Topic-56
User-555445|Topic-14
User-450965|Topic-40
User-670137|Topic-85,Topic-14,Topic-18
User-21228|Topic-19,Topic-26
User-702930|Topic-15,Topic-3
User-922102|Topic-15
User-273514|Topic-28
User-921538|Topic-37,Topic-44
User-616444|Topic-1,Topic-19
User-526474|Topic-62
User-699203|Topic-92,Topic-46
User-698639|Topic-77,Topic-82
User-594723|Topic-34,Topic-74
User-903182|Topic-42,Topic-50
User-971431|Topic-16
User-219842|Topic-66,Topic-73,Topic-91
User-439014|Topic-11,Topic-97,Topic-93
User-40123|Topic-37,Topic-52,Topic-11
User-960816|Topic-27
User-142126|Topic-3,Topic-76,Topic-14
User-759638|Topic-33,Topic-89
User-711242|Topic-58,Topic-71
User-880897|Topic-97
User-404610|Topic-80,Topic-57,Topic-100}
User-669668|Topic-79,Topic-95,Topic-1
User-292430|Topic-30,Topic-74
User-488343|Topic-19,Topic-86,Topic-64
User-281815|Topic-55
User-940922|Topic-51,Topic-89
User-443420|Topic-53,Topic-10
User-111617|Topic-31,Topic-55,Topic-7
User-432805|Topic-87,Topic-23
User-93347|Topic-92
User-353450|Topic-93,Topic-50
User-35780|Topic-98
User-352886|Topic-75
User-572058|Topic-36,Topic-96
User-893246|Topic-13
User-256349|Topic-45,Topic-10
User-518365|Topic-44,Topic-57
User-412911|Topic-95,Topic-65,Topic-17
User-496644|Topic-14,Topic-6
User-247070|Topic-34,Topic-86
User-873352|Topic-27,Topic-100
User-322941|Topic-80,Topic-64,Topic-47
User-541549|Topic-56
User-863301|Topic-57,Topic-45,Topic-8
User-236455|Topic-100,Topic-10
User-967217|Topic-14
User-862737|Topic-15
User-557643|Topic-98,Topic-83,Topic-54
User-613163|Topic-89
User-934351|Topic-59,Topic-78
User-580359|Topic-35,Topic-47,Topic-51
User-275265|Topic-14
User-100998|Topic-84,Topic-83
User-183736|Topic-59,Topic-5
User-641358|Topic-20,Topic-33,Topic-35
User-334726|Topic-32,Topic-4
User-903842|Topic-91,Topic-50
User-711434|Topic-14,Topic-25
User-881653|Topic-42
User-150891|Topic-91,Topic-35,Topic-79
User-406340|Topic-6,Topic-36
User-795167|Topic-64
User-691251|Topic-68
User-244756|Topic-53,Topic-13
User-903863|Topic-30,Topic-80,Topic-91
User-621464|Topic-77,Topic-99,Topic-84
User-785116|Topic-12,Topic-19
User-316370|Topic-49
User-942652|Topic-79
User-40804|Topic-46
User-56288|Topic-73,Topic-1
User-314832|Topic-15
User-398565|Topic-5,Topic-28,Topic-16
User-856187|Topic-71
User-670793|Topic-99,Topic-19,Topic-39
User-21884|Topic-71
User-765222|Topic-58,Topic-98
User-764658|Topic-61,Topic-49
User-400085|Topic-95,Topic-99
User-459564|Topic-65,Topic-25,Topic-39
User-218316|Topic-13
User-257105|Topic-62
User-916212|Topic-1
User-60694|Topic-58,Topic-70
User-915648|Topic-32,Topic-72,Topic-37
User-995876|Topic-57,Topic-61,Topic-39
User-177186|Topic-2
User-825678|Topic-13
User-392920|Topic-28,Topic-97
User-543279|Topic-70,Topic-88,Topic-59
User-142782|Topic-77,Topic-4
User-237211|Topic-49
User-236647|Topic-60
User-132731|Topic-82
User-738218|Topic-76
User-777007|Topic-45
User-478480|Topic-15,Topic-16,Topic-18
User-593172|Topic-47,Topic-33,Topic-36
User-772959|Topic-73,Topic-65,Topic-33
User-48179|Topic-41,Topic-85,Topic-55
User-467865|Topic-71
User-969436|Topic-46,Topic-20
User-687037|Topic-56,Topic-18,Topic-94
User-582557|Topic-75,Topic-17,Topic-39
User-218291|Topic-78,Topic-41,Topic-19
User-844573|Topic-60,Topic-76
User-286540|Topic-81,Topic-61,Topic-16
User-275925|Topic-80,Topic-28
User-412359|Topic-60,Topic-52,Topic-75
User-838027|Topic-46
User-196570|Topic-53
User-98072|Topic-80
User-87457|Topic-47,Topic-95
User-905593|Topic-97
User-988331|Topic-52
User-370255|Topic-6,Topic-19,Topic-72
User-987767|Topic-16,Topic-51,Topic-10
User-883851|Topic-22
User-42534|Topic-85
User-159026|Topic-33,Topic-80
User-818133|Topic-3
User-110066|Topic-56,Topic-43,Topic-17
User-817569|Topic-54
User-713653|Topic-49,Topic-36
User-431254|Topic-63,Topic-72,Topic-45
User-807518|Topic-49,Topic-60
User-797386|Topic-38,Topic-92
User-294841|Topic-26,Topic-100
User-341284|Topic-18,Topic-59,Topic-55
User-22640|Topic-34,Topic-14
User-585063|Topic-16,Topic-47,Topic-48
User-198304|Topic-17
User-660934|Topic-65,Topic-28
User-355840|Topic-20
User-880106|Topic-12
User-575012|Topic-41,Topic-75,Topic-10
User-411360|Topic-41
User-96322|Topic-63,Topic-77,Topic-85
User-607273|Topic-61,Topic-92
User-495093|Topic-13
User-95758|Topic-25
User-570964|Topic-6
User-265870|Topic-62
User-790136|Topic-25
User-484478|Topic-93,Topic-17
User-269375|Topic-19
User-861186|Topic-1,Topic-70,Topic-46
User-400766|Topic-66,Topic-95,Topic-12
User-646083|Topic-41,Topic-67
User-483504|Topic-93,Topic-35
User-178410|Topic-67
User-177846|Topic-61,Topic-7
User-941126|Topic-45,Topic-1
User-249460|Topic-90,Topic-68
User-329400|Topic-27,Topic-95
User-159490|Topic-5,Topic-19,Topic-98
User-69318|Topic-6
User-785772|Topic-97,Topic-87,Topic-58
User-262125|Topic-48,Topic-45
User-239430|Topic-13
User-238866|Topic-16,Topic-37,Topic-80
User-458038|Topic-19,Topic-67,Topic-62
User-582749|Topic-61
User-920668|Topic-28,Topic-89,Topic-22
User-779226|Topic-18,Topic-50
User-615574|Topic-91,Topic-93,Topic-40
User-333175|Topic-1,Topic-63,Topic-75
User-960021|Topic-80,Topic-49
User-936762|Topic-31,Topic-40
User-910617|Topic-55,Topic-21,Topic-24
User-709439|Topic-42
User-604959|Topic-86
User-609028|Topic-17,Topic-49,Topic-92
User-196762|Topic-21,Topic-93
User-849302|Topic-84
User-846792|Topic-39,Topic-19,Topic-27
User-687718|Topic-12,Topic-65,Topic-70
User-88213|Topic-51
User-218972|Topic-43
User-87649|Topic-8
User-562855|Topic-7,Topic-96,Topic-6
User-759332|Topic-4,Topic-86
User-257761|Topic-84,Topic-34
User-758768|Topic-21,Topic-17,Topic-62
User-1018|Topic-14,Topic-93
User-556309|Topic-18,Topic-21,Topic-3
User-69293|Topic-61
User-933017|Topic-28,Topic-4,Topic-3
User-386399|Topic-47,Topic-53,Topic-58
User-989986|Topic-47
User-798142|Topic-51,Topic-88,Topic-94
User-797578|Topic-79,Topic-97
User-466339|Topic-40,Topic-76,Topic-81
User-623875|Topic-61,Topic-83
User-843047|Topic-70,Topic-72,Topic-25
User-819788|Topic-57,Topic-75
User-57704|Topic-5,Topic-2,Topic-15
User-537389|Topic-68,Topic-14,Topic-17
User-159707|Topic-70
User-160151|Topic-67
User-914097|Topic-46,Topic-65,Topic-41
User-536415|Topic-74,Topic-31,Topic-32
User-431935|Topic-94,Topic-56,Topic-32
User-150100|Topic-85,Topic-26
User-857603|Topic-8,Topic-44,Topic-45
User-651107|Topic-25,Topic-73,Topic-69
User-902508|Topic-95,Topic-49
User-767633|Topic-14
User-380754|Topic-88,Topic-22,Topic-27
User-131180|Topic-5,Topic-1,Topic-24
User-838683|Topic-8,Topic-9
User-507444|Topic-3,Topic-28
User-952401|Topic-23,Topic-81,Topic-91
User-450830|Topic-71,Topic-94,Topic-72
User-670002|Topic-48
User-1482|Topic-69
User-22088|Topic-25,Topic-3,Topic-71
User-360860|Topic-91,Topic-37
User-580032|Topic-66
User-159682|Topic-42,Topic-78
User-274374|Topic-26,Topic-72
User-239622|Topic-50,Topic-5,Topic-19
User-511850|Topic-53
User-731022|Topic-84,Topic-26
User-104176|Topic-74
User-910809|Topic-64,Topic-54
User-605715|Topic-35,Topic-68,Topic-60
User-595583|Topic-39
User-972291|Topic-16
User-689448|Topic-42,Topic-34,Topic-100}
User-640488|Topic-55,Topic-63
User-198960|Topic-21,Topic-51
User-335394|Topic-78
User-961676|Topic-45
User-334420|Topic-50,Topic-59
User-16750|Topic-23,Topic-6,Topic-27
User-497508|Topic-86,Topic-74,Topic-3
User-960702|Topic-70,Topic-54,Topic-24
User-333856|Topic-10,Topic-66
User-553028|Topic-38,Topic-43,Topic-77
User-874216|Topic-18,Topic-9,Topic-93
User-405470|Topic-47,Topic-6
User-123071|Topic-52
User-748909|Topic-20,Topic-57,Topic-8
User-293290|Topic-3,Topic-48
User-700513|Topic-47
User-89868|Topic-55,Topic-39
User-203011|Topic-48,Topic-67
User-259980|Topic-84,Topic-57
User-282675|Topic-37,Topic-16,Topic-79
User-620594|Topic-57,Topic-71
User-941782|Topic-71
User-478588|Topic-9,Topic-62,Topic-95
User-281701|Topic-24,Topic-73
User-113041|Topic-100
User-477614|Topic-40
User-112477|Topic-34,Topic-29,Topic-73
User-195215|Topic-63
User-798802|Topic-3
User-935236|Topic-8,Topic-44
User-893111|Topic-14,Topic-61
User-69974|Topic-30,Topic-89
User-843707|Topic-71,Topic-75
User-346205|Topic-39,Topic-25
User-262781|Topic-65
User-82618|Topic-49
User-915321|Topic-86
User-779882|Topic-5,Topic-9,Topic-72
User-561329|Topic-29
User-256235|Topic-40,Topic-41
User-882517|Topic-97
User-413771|Topic-96,Topic-38
User-577423|Topic-28,Topic-77
User-632379|Topic-95,Topic-67
User-954131|Topic-73
User-622328|Topic-3
User-792547|Topic-93,Topic-24,Topic-25
User-486889|Topic-56
User-864161|Topic-60
User-863597|Topic-35,Topic-56,Topic-82
User-485915|Topic-29,Topic-50,Topic-92
User-1674|Topic-20
User-399429|Topic-46,Topic-32,Topic-10
User-862623|Topic-5,Topic-49,Topic-8
User-556965|Topic-9,Topic-61,Topic-79
User-225726|Topic-69,Topic-10
User-546914|Topic-89,Topic-20,Topic-11
User-602434|Topic-90,Topic-32
User-923622|Topic-3,Topic-41,Topic-40
User-466995|Topic-23,Topic-95,Topic-42
User-686167|Topic-18,Topic-84,Topic-51
User-184596|Topic-38
User-264536|Topic-52,Topic-71
User-641244|Topic-79,Topic-85,Topic-82
User-336150|Topic-5
User-617985|Topic-15,Topic-81,Topic-45
User-837157|Topic-6
User-144210|Topic-48
User-871898|Topic-15
User-485890|Topic-57,Topic-58,Topic-77
User-41664|Topic-17,Topic-52
User-158156|Topic-12,Topic-51,Topic-73
User-614219|Topic-99,Topic-75,Topic-3
User-784438|Topic-43,Topic-18,Topic-71
User-479344|Topic-8,Topic-10,Topic-86
User-315692|Topic-39
User-430384|Topic-5,Topic-97,Topic-40
User-856052|Topic-68,Topic-28
User-806648|Topic-46
User-931923|Topic-74
User-524249|Topic-64
User-309146|Topic-88
User-113701|Topic-94,Topic-33
User-283920|Topic-33,Topic-78
User-538805|Topic-57,Topic-43,Topic-92
User-845458|Topic-91,Topic-97
User-459450|Topic-41
User-354970|Topic-64,Topic-46,Topic-69
User-574142|Topic-39
User-917072|Topic-62,Topic-75,Topic-47
User-753929|Topic-37,Topic-62,Topic-20
User-448835|Topic-60,Topic-57
User-668007|Topic-27,Topic-36
User-54013|Topic-40
User-151947|Topic-22,Topic-5
User-825543|Topic-95,Topic-29
User-371119|Topic-76
User-829048|Topic-3
User-904919|Topic-38,Topic-2
User-281149|Topic-79,Topic-25,Topic-6
User-739078|Topic-1,Topic-71
User-133591|Topic-24,Topic-21
User-634598|Topic-4,Topic-60
User-509855|Topic-56,Topic-72,Topic-31
User-729027|Topic-92,Topic-1,Topic-63
User-295705|Topic-14,Topic-17
User-351225|Topic-85,Topic-83,Topic-79
User-672413|Topic-84,Topic-56,Topic-40
User-23504|Topic-56,Topic-69,Topic-25
User-3893|Topic-67,Topic-6
User-6403|Topic-95,Topic-35,Topic-59
User-412224|Topic-3,Topic-78
User-582443|Topic-54
User-581879|Topic-76,Topic-26
User-276785|Topic-70,Topic-5,Topic-26
User-935892|Topic-84
User-571828|Topic-39
User-653493|Topic-36
User-206998|Topic-46,Topic-13,Topic-44
User-275811|Topic-88,Topic-65,Topic-41
User-322254|Topic-47,Topic-94
User-107151|Topic-73,Topic-6,Topic-79
User-106587|Topic-32
User-189325|Topic-11
User-87343|Topic-23
User-641904|Topic-11,Topic-26,Topic-41
User-336810|Topic-97,Topic-94
User-642899|Topic-52
User-256891|Topic-13,Topic-69,Topic-44
User-76728|Topic-89,Topic-69,Topic-36
User-551934|Topic-59
User-797251|Topic-76,Topic-80,Topic-19
User-808378|Topic-54,Topic-1,Topic-7
User-876627|Topic-90,Topic-96
User-622984|Topic-6,Topic-56
User-407881|Topic-93
User-627053|Topic-80,Topic-66
User-702924|Topic-65,Topic-56,Topic-37
User-420525|Topic-24,Topic-42,Topic-57
User-617002|Topic-39,Topic-85,Topic-11
User-786657|Topic-61,Topic-16
User-537083|Topic-31
User-661794|Topic-59,Topic-30,Topic-62
User-858271|Topic-95
User-12885|Topic-42,Topic-27
User-197626|Topic-6,Topic-18,Topic-47
User-574334|Topic-19,Topic-38,Topic-9
User-269240|Topic-97,Topic-42
User-219836|Topic-71
User-400631|Topic-82,Topic-95
User-563719|Topic-43
User-484364|Topic-71,Topic-36
User-917732|Topic-9,Topic-92,Topic-85
User-940427|Topic-21,Topic-87
User-179270|Topic-30,Topic-73
User-499894|Topic-41,Topic-79
User-473749|Topic-40,Topic-96,Topic-81
User-258646|Topic-10,Topic-20,Topic-74
User-224175|Topic-10
User-850457|Topic-95,Topic-44
User-292424|Topic-78,Topic-34,Topic-20
User-498920|Topic-78,Topic-39
User-635354|Topic-63,Topic-46,Topic-65
User-329696|Topic-40,Topic-42
User-238731|Topic-23,Topic-17,Topic-80
User-559940|Topic-14
User-994215|Topic-5,Topic-64,Topic-31
User-911477|Topic-94,Topic-53
User-779112|Topic-22
User-778548|Topic-100,Topic-66,Topic-16}
User-447309|Topic-96,Topic-38
User-604845|Topic-43
User-824017|Topic-18,Topic-78
User-322446|Topic-53
User-518359|Topic-40,Topic-18,Topic-64
User-89073|Topic-30,Topic-13
User-688578|Topic-66,Topic-52
User-30062|Topic-66
User-749577|Topic-78,Topic-75,Topic-79
User-805097|Topic-26
User-748603|Topic-10,Topic-88
User-466204|Topic-38,Topic-13
User-361724|Topic-88,Topic-80,Topic-67
User-467199|Topic-69,Topic-47,Topic-88
User-112150|Topic-29,Topic-4,Topic-48
User-819653|Topic-33
User-431800|Topic-39,Topic-23
User-729683|Topic-57,Topic-71,Topic-33
User-275259|Topic-17,Topic-84,Topic-57
User-537275|Topic-23
User-432795|Topic-9,Topic-15,Topic-72
User-150396|Topic-37,Topic-68,Topic-44
User-341830|Topic-49
User-847848|Topic-28,Topic-98
User-903368|Topic-34,Topic-40
User-883185|Topic-84
User-199845|Topic-52
User-210421|Topic-3,Topic-27,Topic-70
User-380640|Topic-74,Topic-76
User-576553|Topic-25,Topic-51
User-294154|Topic-66,Topic-59
User-953261|Topic-44,Topic-29,Topic-75
User-565938|Topic-4
User-120451|Topic-91
User-827954|Topic-32,Topic-78
User-942646|Topic-20,Topic-64,Topic-25
User-660268|Topic-19,Topic-95
User-263645|Topic-67,Topic-66
User-400079|Topic-68
User-922752|Topic-71
User-25915|Topic-61,Topic-24,Topic-81
User-425250|Topic-86,Topic-6
User-75177|Topic-7,Topic-88
User-584854|Topic-17,Topic-24
User-414635|Topic-47,Topic-72,Topic-92
User-550383|Topic-54
User-335280|Topic-39
User-961562|Topic-62
User-498368|Topic-24,Topic-19
User-960998|Topic-97
User-30254|Topic-53
User-875076|Topic-2,Topic-88,Topic-69
User-89733|Topic-32,Topic-15,Topic-99
User-324665|Topic-80,Topic-37,Topic-12
User-701373|Topic-42,Topic-20,Topic-43
User-238179|Topic-90
User-2538|Topic-56,Topic-12
User-568444|Topic-35,Topic-13,Topic-45
User-237205|Topic-61,Topic-73,Topic-92
User-935101|Topic-73
User-478474|Topic-9,Topic-4
User-196075|Topic-44,Topic-49,Topic-1
User-799662|Topic-88,Topic-15
User-773517|Topic-25,Topic-90,Topic-17
User-581109|Topic-97,Topic-38,Topic-72
User-467859|Topic-66
User-276015|Topic-80
User-845131|Topic-63,Topic-80
User-218285|Topic-63,Topic-6,Topic-47
User-844567|Topic-8,Topic-72,Topic-53
User-539473|Topic-45
User-101748|Topic-4,Topic-80
User-916181|Topic-39
User-642108|Topic-16,Topic-71,Topic-3
User-256100|Topic-30
User-562189|Topic-91,Topic-71
User-257095|Topic-26
User-883377|Topic-69,Topic-15
User-791848|Topic-17,Topic-91,Topic-54
User-988325|Topic-23
User-905587|Topic-56,Topic-76,Topic-71
User-623188|Topic-34,Topic-14
User-692001|Topic-4,Topic-46
User-245506|Topic-31
User-622214|Topic-36
User-317120|Topic-86
User-943402|Topic-48
User-316556|Topic-7
User-818127|Topic-80,Topic-40
User-486775|Topic-48,Topic-5,Topic-3
User-637744|Topic-24
User-863483|Topic-19
User-673081|Topic-73
User-226586|Topic-19
User-852868|Topic-23,Topic-42
User-547774|Topic-71,Topic-10
User-603294|Topic-54,Topic-46,Topic-67
User-924482|Topic-3,Topic-27
User-22634|Topic-46,Topic-35,Topic-69
User-765408|Topic-43
User-660928|Topic-65
User-411354|Topic-18
User-617850|Topic-21,Topic-61,Topic-82
User-837022|Topic-10
User-996626|Topic-2
User-230992|Topic-28,Topic-71
User-450164|Topic-70
User-145070|Topic-36,Topic-34,Topic-47
User-826428|Topic-43,Topic-28
User-544029|Topic-8,Topic-81,Topic-87
User-335940|Topic-8,Topic-15
User-360194|Topic-70
User-132917|Topic-82
User-374750|Topic-61,Topic-29
User-30935|Topic-48,Topic-25
User-593358|Topic-61,Topic-55
User-468615|Topic-38
User-583307|Topic-10,Topic-66,Topic-72
User-114561|Topic-19,Topic-71
User-284780|Topic-29
User-740843|Topic-26,Topic-92,Topic-24
User-960015|Topic-13,Topic-62,Topic-3
User-198294|Topic-2
User-880096|Topic-55,Topic-74
User-413109|Topic-90,Topic-39
User-650873|Topic-67,Topic-26,Topic-59
User-896190|Topic-14,Topic-48,Topic-55
User-449695|Topic-27
User-564387|Topic-5,Topic-16,Topic-83
User-88207|Topic-16,Topic-34
User-894652|Topic-12,Topic-19
User-941095|Topic-35,Topic-1,Topic-32
User-563413|Topic-5,Topic-74
User-562849|Topic-43,Topic-45
User-281014|Topic-85
User-884601|Topic-34
User-257755|Topic-76
User-988517|Topic-80,Topic-60,Topic-6
User-940121|Topic-6,Topic-50,Topic-70
User-714403|Topic-38
User-432004|Topic-25,Topic-91,Topic-32
User-69287|Topic-39,Topic-66,Topic-52
User-488973|Topic-41,Topic-7
User-296565|Topic-39,Topic-53,Topic-71
User-352085|Topic-65,Topic-61,Topic-93
User-865681|Topic-5
User-342034|Topic-57,Topic-5
User-24364|Topic-34,Topic-48,Topic-74
User-623869|Topic-41,Topic-22
User-318775|Topic-15,Topic-88
User-7263|Topic-21
User-662658|Topic-67,Topic-93,Topic-8
User-413084|Topic-77,Topic-24
User-412110|Topic-20
User-106452|Topic-96,Topic-60,Topic-76
User-276671|Topic-16
User-96508|Topic-64,Topic-31
User-391363|Topic-43
User-266620|Topic-26,Topic-7
User-485228|Topic-6,Topic-88
User-642764|Topic-64,Topic-88
User-337670|Topic-16
User-838677|Topic-99,Topic-19,Topic-15
User-963952|Topic-41
User-77588|Topic-2,Topic-85
User-636218|Topic-75
User-877487|Topic-61
User-100197|Topic-30,Topic-3,Topic-7
User-703784|Topic-48
User-786522|Topic-21
User-785958|Topic-3,Topic-93,Topic-51
User-454719|Topic-99
User-617298|Topic-92,Topic-39,Topic-22
User-239616|Topic-88,Topic-38,Topic-37
User-616324|Topic-91,Topic-96,Topic-19
User-695988|Topic-5,Topic-60
User-937512|Topic-31
User-199050|Topic-9,Topic-55,Topic-35
User-605709|Topic-57
User-150090|Topic-19,Topic-52,Topic-88
User-493529|Topic-91,Topic-66
User-870237|Topic-65
User-847542|Topic-60,Topic-55
User-846978|Topic-69,Topic-29,Topic-8
User-401491|Topic-16
User-564579|Topic-86
User-918592|Topic-49,Topic-54,Topic-70
User-40003|Topic-17
User-700039|Topic-48,Topic-94,Topic-22
User-258511|Topic-18
User-759518|Topic-58,Topic-67,Topic-33
User-293284|Topic-77,Topic-13,Topic-42
User-303416|Topic-6
User-669548|Topic-54,Topic-52
User-167977|Topic-79,Topic-62
User-387149|Topic-28,Topic-66
User-282669|Topic-56
User-239591|Topic-50,Topic-22,Topic-8
User-624625|Topic-98,Topic-84
User-538139|Topic-3
User-859327|Topic-63,Topic-70
User-228997|Topic-70
User-448169|Topic-86,Topic-38
User-583963|Topic-61
User-926893|Topic-27
User-720397|Topic-21,Topic-40
User-767819|Topic-21,Topic-26,Topic-19
User-381504|Topic-39,Topic-31,Topic-34
User-518245|Topic-12
User-413765|Topic-17
User-839433|Topic-59,Topic-43
User-131366|Topic-27
User-828818|Topic-61,Topic-87
User-748899|Topic-2
User-644983|Topic-87
User-362584|Topic-54
User-2232|Topic-90
User-738848|Topic-13,Topic-98
User-1668|Topic-5,Topic-45,Topic-77
User-361610|Topic-53
User-43940|Topic-30
User-275124|Topic-21,Topic-2,Topic-40
User-432660|Topic-27,Topic-41
User-934231|Topic-53
User-101421|Topic-99,Topic-2
User-808924|Topic-36
User-100857|Topic-94,Topic-27,Topic-35
User-512600|Topic-92,Topic-32,Topic-23
User-490248|Topic-86,Topic-51,Topic-4
User-731208|Topic-53
User-596333|Topic-17,Topic-30,Topic-74
User-342690|Topic-76
User-883050|Topic-97
User-882486|Topic-3,Topic-23
User-140231|Topic-12
User-199710|Topic-73,Topic-70
User-641238|Topic-5
User-336144|Topic-92
User-962426|Topic-2,Topic-84,Topic-35
User-883071|Topic-66,Topic-8,Topic-48
User-702237|Topic-2,Topic-38,Topic-37
User-406220|Topic-85
User-565824|Topic-48,Topic-12
User-283425|Topic-24
User-316250|Topic-7
User-942532|Topic-69
User-479338|Topic-54,Topic-88
User-941968|Topic-72,Topic-58,Topic-70
User-660133|Topic-60,Topic-99,Topic-18
User-636874|Topic-48,Topic-24,Topic-10
User-11224|Topic-1,Topic-45,Topic-93
User-856046|Topic-37,Topic-11,Topic-78
User-610729|Topic-58,Topic-81
User-931917|Topic-62
User-113227|Topic-13
User-626823|Topic-82
User-851998|Topic-86,Topic-67,Topic-17
User-355060|Topic-63,Topic-47
User-721153|Topic-49
User-912997|Topic-12,Topic-94
User-720589|Topic-53,Topic-48,Topic-84
User-252916|Topic-69
User-917066|Topic-9,Topic-56,Topic-77
User-415495|Topic-72,Topic-95
User-498233|Topic-1
User-50502|Topic-72,Topic-34
User-414521|Topic-74
User-577609|Topic-33,Topic-90
User-633129|Topic-54,Topic-87
User-328035|Topic-51,Topic-4
User-498254|Topic-57,Topic-78
User-403906|Topic-91,Topic-100
User-487639|Topic-31,Topic-44,Topic-53
User-323987|Topic-32,Topic-65,Topic-70
User-543159|Topic-2,Topic-52,Topic-28
User-238065|Topic-82,Topic-75
User-864347|Topic-47
User-700695|Topic-67,Topic-43,Topic-18
User-559253|Topic-68
User-79999|Topic-80,Topic-30,Topic-93
User-557715|Topic-57
User-604158|Topic-27
User-171400|Topic-91,Topic-94
User-469283|Topic-62
User-467745|Topic-28
User-923808|Topic-83
User-618714|Topic-91,Topic-67
User-185346|Topic-87,Topic-89
User-788933|Topic-14
User-844453|Topic-62,Topic-4,Topic-53
User-859983|Topic-71,Topic-100
User-207556|Topic-16,Topic-60,Topic-85
User-833838|Topic-71,Topic-31,Topic-24
User-528744|Topic-92,Topic-4,Topic-83
User-905452|Topic-50,Topic-56,Topic-78
User-989185|Topic-90
User-361058|Topic-59,Topic-51,Topic-86
User-612459|Topic-8,Topic-39,Topic-92
